0,00978091
0,14367816
0,17430105
36,74006842
0,0011872
0,00025061
0,00155749
0,00083333
0,04
0,01748527
1,1295606
0,12957396
0,04114955
0,04811787
0,02816767
1
0,25125628
0,00014677
1
0,02224694
0
0
